node;timestamp;module;lc;face;prefix
btu;1670213706.221590;[nfd.FIB];30;267;/ndn/pbr-site/%C1.Router/cs/pbr;
btu;1670213706.222159;[nfd.FIB];90;269;/ndn/pbr-site/%C1.Router/cs/pbr;
btu;1670213706.222679;[nfd.FIB];40;271;/ndn/pbr-site/%C1.Router/cs/pbr;
btu;1670213706.223215;[nfd.FIB];50;267;/ndn/mbo-site/mbo;
btu;1670213706.223728;[nfd.FIB];110;269;/ndn/mbo-site/mbo;
btu;1670213706.224252;[nfd.FIB];60;271;/ndn/mbo-site/mbo;
btu;1670213706.224775;[nfd.FIB];50;267;/ndn/mbo-site/%C1.Router/cs/mbo;
btu;1670213706.225288;[nfd.FIB];110;269;/ndn/mbo-site/%C1.Router/cs/mbo;
btu;1670213706.225804;[nfd.FIB];60;271;/ndn/mbo-site/%C1.Router/cs/mbo;
btu;1670213706.226340;[nfd.FIB];70;267;/ndn/bpp-site/bpp;
btu;1670213706.229946;[nfd.FIB];30;269;/ndn/bpp-site/bpp;
btu;1670213706.230496;[nfd.FIB];60;271;/ndn/bpp-site/bpp;
btu;1670213706.231023;[nfd.FIB];70;267;/ndn/bpp-site/%C1.Router/cs/bpp;
btu;1670213706.231548;[nfd.FIB];30;269;/ndn/bpp-site/%C1.Router/cs/bpp;
btu;1670213706.232082;[nfd.FIB];60;271;/ndn/bpp-site/%C1.Router/cs/bpp;
btu;1670213706.232593;[nfd.FIB];20;267;/ndn/plg-site/plg;
btu;1670213706.233123;[nfd.FIB];80;269;/ndn/plg-site/plg;
btu;1670213706.233637;[nfd.FIB];30;271;/ndn/plg-site/plg;
btu;1670213706.234158;[nfd.FIB];20;267;/ndn/plg-site/%C1.Router/cs/plg;
btu;1670213706.234683;[nfd.FIB];80;269;/ndn/plg-site/%C1.Router/cs/plg;
btu;1670213706.238176;[nfd.FIB];30;271;/ndn/plg-site/%C1.Router/cs/plg;
btu;1670213706.238760;[nfd.FIB];70;267;/ndn/ptk-site/ptk;
btu;1670213706.239304;[nfd.FIB];10;269;/ndn/ptk-site/ptk;
btu;1670213706.239821;[nfd.FIB];60;271;/ndn/ptk-site/ptk;
btu;1670213807.991459;[nfd.FIB];40;267;/konten/mdn/a;
btu;1670213807.992695;[nfd.FIB];100;269;/konten/mdn/a;
btu;1670213807.993651;[nfd.FIB];50;271;/konten/mdn/a;
btu;1670213807.994444;[nfd.FIB];40;267;/konten/mdn/b;
btu;1670213807.998449;[nfd.FIB];100;269;/konten/mdn/b;
btu;1670213808.003097;[nfd.FIB];50;271;/konten/mdn/b;
btu;1670213808.003674;[nfd.FIB];40;267;/konten/mdn/c;
btu;1670213808.007462;[nfd.FIB];100;269;/konten/mdn/c;
btu;1670213808.053306;[nfd.FIB];50;271;/konten/mdn/c;
btu;1670213809.007802;[nfd.FIB];20;267;/konten/jkt/a;
btu;1670213809.014614;[nfd.FIB];60;269;/konten/jkt/a;
btu;1670213809.022042;[nfd.FIB];10;271;/konten/jkt/a;
btu;1670213809.034618;[nfd.FIB];20;267;/konten/jkt/b;
btu;1670213809.046721;[nfd.FIB];60;269;/konten/jkt/b;
btu;1670213809.048111;[nfd.FIB];10;271;/konten/jkt/b;
btu;1670213809.054097;[nfd.FIB];20;267;/konten/jkt/c;
btu;1670213809.077586;[nfd.FIB];60;269;/konten/jkt/c;
btu;1670213809.081197;[nfd.FIB];10;271;/konten/jkt/c;
btu;1670213810.109463;[nfd.FIB];50;267;/konten/sby/a;
btu;1670213810.119238;[nfd.FIB];30;269;/konten/sby/a;
btu;1670213810.131013;[nfd.FIB];40;271;/konten/sby/a;
btu;1670213810.136356;[nfd.FIB];50;267;/konten/sby/b;
btu;1670213810.143402;[nfd.FIB];30;269;/konten/sby/b;
btu;1670213810.147418;[nfd.FIB];40;271;/konten/sby/b;
btu;1670213810.154049;[nfd.FIB];50;267;/konten/sby/c;
btu;1670213810.169567;[nfd.FIB];30;269;/konten/sby/c;
btu;1670213810.176052;[nfd.FIB];40;271;/konten/sby/c;
btu;1670213811.219637;[nfd.FIB];70;267;/konten/pal/a;
btu;1670213811.253153;[nfd.FIB];40;269;/konten/pal/a;
btu;1670213811.253564;[nfd.FIB];60;271;/konten/pal/a;
btu;1670213811.253976;[nfd.FIB];70;267;/konten/pal/b;
btu;1670213811.260819;[nfd.FIB];40;269;/konten/pal/b;
btu;1670213811.261247;[nfd.FIB];60;271;/konten/pal/b;
btu;1670213811.261614;[nfd.FIB];70;267;/konten/pal/c;
btu;1670213811.262004;[nfd.FIB];40;269;/konten/pal/c;
btu;1670213811.262355;[nfd.FIB];60;271;/konten/pal/c;
bdg;1670213638.336233;[nfd.FIB];0;1;/localhost/nfd;
bdg;1670213638.541503;[nfd.FIB];0;259;/localhost/nfd/rib;
bdg;1670213653.623239;[nfd.FIB];0;272;/localhop/ndn/nlsr/sync/v=10;
bdg;1670213653.626128;[nfd.FIB];0;272;/localhop/ndn/nlsr/LSA;
bdg;1670213653.628107;[nfd.FIB];0;272;/ndn/bdg-site/%C1.Router/cs/bdg/nlsr/INFO;
bdg;1670213653.629199;[nfd.FIB];0;272;/ndn/bdg-site/%C1.Router/cs/bdg/nlsr;
bdg;1670213653.629752;[nfd.FIB];0;272;/localhost/nlsr;
bdg;1670213653.630121;[nfd.FIB];0;272;/ndn/bdg-site/%C1.Router/cs/bdg/nlsr/KEY;
bdg;1670213653.630512;[nfd.FIB];0;272;/ndn/bdg-site/%C1.Router/cs/bdg/KEY;
bdg;1670213653.630862;[nfd.FIB];0;272;/ndn/bdg-site/%C1.Operator;
bdg;1670213653.631196;[nfd.FIB];0;272;/ndn/bdg-site/KEY;
bdg;1670213653.631569;[nfd.FIB];10;269;/localhop/ndn/nlsr/LSA;
bdg;1670213653.631909;[nfd.FIB];10;271;/ndn/yyk-site/%C1.Router/cs/yyk;
bdg;1670213653.632247;[nfd.FIB];10;271;/localhop/ndn/nlsr/LSA;
bdg;1670213653.632622;[nfd.FIB];10;267;/ndn/jkt-site/%C1.Router/cs/jkt;
bdg;1670213653.632962;[nfd.FIB];10;267;/localhop/ndn/nlsr/LSA;
bdg;1670213653.633300;[nfd.FIB];10;269;/ndn/cbn-site/%C1.Router/cs/cbn;
bdg;1670213663.674545;[nfd.FIB];10;269;/localhop/ndn/nlsr/sync/v=10;
bdg;1670213666.533641;[nfd.FIB];10;267;/localhop/ndn/nlsr/sync/v=10;
bdg;1670213688.775813;[nfd.FIB];10;271;/localhop/ndn/nlsr/sync/v=10;
bdg;1670213706.023753;[nfd.FIB];20;269;/ndn/smg-site/smg;
bdg;1670213706.025609;[nfd.FIB];20;271;/ndn/smg-site/smg;
bdg;1670213706.032406;[nfd.FIB];30;267;/ndn/smg-site/smg;
bdg;1670213706.034311;[nfd.FIB];20;269;/ndn/smg-site/%C1.Router/cs/smg;
bdg;1670213706.035259;[nfd.FIB];20;271;/ndn/smg-site/%C1.Router/cs/smg;
bdg;1670213706.037586;[nfd.FIB];30;267;/ndn/smg-site/%C1.Router/cs/smg;
bdg;1670213706.038293;[nfd.FIB];40;269;/ndn/mlg-site/mlg;
bdg;1670213706.040474;[nfd.FIB];30;271;/ndn/mlg-site/mlg;
bdg;1670213706.059244;[nfd.FIB];50;267;/ndn/mlg-site/mlg;
bdg;1670213706.168638;[nfd.FIB];40;269;/ndn/mlg-site/%C1.Router/cs/mlg;
bdg;1670213706.169123;[nfd.FIB];30;271;/ndn/mlg-site/%C1.Router/cs/mlg;
bdg;1670213706.169494;[nfd.FIB];50;267;/ndn/mlg-site/%C1.Router/cs/mlg;
bdg;1670213706.169893;[nfd.FIB];40;269;/ndn/bjm-site/bjm;
bdg;1670213706.170252;[nfd.FIB];30;271;/ndn/bjm-site/bjm;
bdg;1670213706.170602;[nfd.FIB];40;267;/ndn/bjm-site/bjm;
bdg;1670213706.170997;[nfd.FIB];40;269;/ndn/bjm-site/%C1.Router/cs/bjm;
bdg;1670213706.171354;[nfd.FIB];30;271;/ndn/bjm-site/%C1.Router/cs/bjm;
bdg;1670213706.171742;[nfd.FIB];40;267;/ndn/bjm-site/%C1.Router/cs/bjm;
bdg;1670213706.172097;[nfd.FIB];40;269;/ndn/mks-site/mks;
bdg;1670213706.177523;[nfd.FIB];30;271;/ndn/mks-site/mks;
bdg;1670213706.177911;[nfd.FIB];50;267;/ndn/mks-site/mks;
bdg;1670213706.178276;[nfd.FIB];40;269;/ndn/mks-site/%C1.Router/cs/mks;
bdg;1670213706.178631;[nfd.FIB];30;271;/ndn/mks-site/%C1.Router/cs/mks;
bdg;1670213706.179020;[nfd.FIB];50;267;/ndn/mks-site/%C1.Router/cs/mks;
bdg;1670213706.179372;[nfd.FIB];30;269;/ndn/sby-site/sby;
bdg;1670213706.179718;[nfd.FIB];20;271;/ndn/sby-site/sby;
bdg;1670213706.183799;[nfd.FIB];40;267;/ndn/sby-site/sby;
bdg;1670213706.184209;[nfd.FIB];30;269;/ndn/sby-site/%C1.Router/cs/sby;
bdg;1670213706.184616;[nfd.FIB];20;271;/ndn/sby-site/%C1.Router/cs/sby;
bdg;1670213706.184979;[nfd.FIB];40;267;/ndn/sby-site/%C1.Router/cs/sby;
bdg;1670213706.185336;[nfd.FIB];10;269;/ndn/cbn-site/cbn;
bdg;1670213706.185721;[nfd.FIB];30;271;/ndn/cbn-site/cbn;
bdg;1670213706.186115;[nfd.FIB];20;267;/ndn/cbn-site/cbn;
bdg;1670213706.190194;[nfd.FIB];30;269;/ndn/yyk-site/yyk;
bdg;1670213706.190590;[nfd.FIB];10;271;/ndn/yyk-site/yyk;
bdg;1670213706.190967;[nfd.FIB];40;267;/ndn/yyk-site/yyk;
bdg;1670213706.191314;[nfd.FIB];40;269;/ndn/btm-site/btm;
bdg;1670213706.191660;[nfd.FIB];60;271;/ndn/btm-site/btm;
bdg;1670213706.192045;[nfd.FIB];30;267;/ndn/btm-site/btm;
bdg;1670213706.192394;[nfd.FIB];40;269;/ndn/btm-site/%C1.Router/cs/btm;
bdg;1670213706.196466;[nfd.FIB];60;271;/ndn/btm-site/%C1.Router/cs/btm;
bdg;1670213706.196862;[nfd.FIB];30;267;/ndn/btm-site/%C1.Router/cs/btm;
bdg;1670213706.197251;[nfd.FIB];20;269;/ndn/jkt-site/jkt;
bdg;1670213706.197599;[nfd.FIB];40;271;/ndn/jkt-site/jkt;
bdg;1670213706.197976;[nfd.FIB];10;267;/ndn/jkt-site/jkt;
bdg;1670213706.198337;[nfd.FIB];40;269;/ndn/dpr-site/dpr;
bdg;1670213706.198683;[nfd.FIB];30;271;/ndn/dpr-site/dpr;
bdg;1670213706.199065;[nfd.FIB];50;267;/ndn/dpr-site/dpr;
bdg;1670213706.199412;[nfd.FIB];40;269;/ndn/dpr-site/%C1.Router/cs/dpr;
bdg;1670213706.199767;[nfd.FIB];30;271;/ndn/dpr-site/%C1.Router/cs/dpr;
bdg;1670213706.205606;[nfd.FIB];50;267;/ndn/dpr-site/%C1.Router/cs/dpr;
bdg;1670213706.206047;[nfd.FIB];50;269;/ndn/sbg-site/sbg;
bdg;1670213706.206446;[nfd.FIB];70;271;/ndn/sbg-site/sbg;
bdg;1670213706.206812;[nfd.FIB];40;267;/ndn/sbg-site/sbg;
bdg;1670213706.207204;[nfd.FIB];50;269;/ndn/sbg-site/%C1.Router/cs/sbg;
bdg;1670213706.207565;[nfd.FIB];70;271;/ndn/sbg-site/%C1.Router/cs/sbg;
bdg;1670213706.207914;[nfd.FIB];40;267;/ndn/sbg-site/%C1.Router/cs/sbg;
bdg;1670213706.212333;[nfd.FIB];50;269;/ndn/pal-site/pal;
bdg;1670213706.212688;[nfd.FIB];40;271;/ndn/pal-site/pal;
bdg;1670213706.213078;[nfd.FIB];60;267;/ndn/pal-site/pal;
bdg;1670213706.213433;[nfd.FIB];50;269;/ndn/pal-site/%C1.Router/cs/pal;
bdg;1670213706.213829;[nfd.FIB];40;271;/ndn/pal-site/%C1.Router/cs/pal;
bdg;1670213706.214182;[nfd.FIB];60;267;/ndn/pal-site/%C1.Router/cs/pal;
bdg;1670213706.214531;[nfd.FIB];30;269;/ndn/lmp-site/lmp;
bdg;1670213706.218633;[nfd.FIB];50;271;/ndn/lmp-site/lmp;
bdg;1670213706.219026;[nfd.FIB];20;267;/ndn/lmp-site/lmp;
bdg;1670213706.219392;[nfd.FIB];30;269;/ndn/lmp-site/%C1.Router/cs/lmp;
bdg;1670213706.219749;[nfd.FIB];50;271;/ndn/lmp-site/%C1.Router/cs/lmp;
bdg;1670213706.220136;[nfd.FIB];20;267;/ndn/lmp-site/%C1.Router/cs/lmp;
bdg;1670213706.220489;[nfd.FIB];40;269;/ndn/pad-site/pad;
bdg;1670213706.220869;[nfd.FIB];60;271;/ndn/pad-site/pad;
bdg;1670213706.221234;[nfd.FIB];30;267;/ndn/pad-site/pad;
bdg;1670213706.226578;[nfd.FIB];40;269;/ndn/pad-site/%C1.Router/cs/pad;
bdg;1670213706.226984;[nfd.FIB];60;271;/ndn/pad-site/%C1.Router/cs/pad;
bdg;1670213706.227391;[nfd.FIB];30;267;/ndn/pad-site/%C1.Router/cs/pad;
bdg;1670213706.227747;[nfd.FIB];60;269;/ndn/mnd-site/mnd;
bdg;1670213706.228138;[nfd.FIB];50;271;/ndn/mnd-site/mnd;
bdg;1670213706.228487;[nfd.FIB];70;267;/ndn/mnd-site/mnd;
bdg;1670213706.228837;[nfd.FIB];60;269;/ndn/mnd-site/%C1.Router/cs/mnd;
bdg;1670213706.229228;[nfd.FIB];50;271;/ndn/mnd-site/%C1.Router/cs/mnd;
bdg;1670213706.229576;[nfd.FIB];70;267;/ndn/mnd-site/%C1.Router/cs/mnd;
bdg;1670213706.234938;[nfd.FIB];50;269;/ndn/pbr-site/pbr;
bdg;1670213706.235338;[nfd.FIB];70;271;/ndn/pbr-site/pbr;
bdg;1670213706.235727;[nfd.FIB];40;267;/ndn/pbr-site/pbr;
bdg;1670213706.236091;[nfd.FIB];50;269;/ndn/pbr-site/%C1.Router/cs/pbr;
bdg;1670213706.236500;[nfd.FIB];70;271;/ndn/pbr-site/%C1.Router/cs/pbr;
bdg;1670213706.236855;[nfd.FIB];40;267;/ndn/pbr-site/%C1.Router/cs/pbr;
bdg;1670213706.237247;[nfd.FIB];50;269;/ndn/amb-site/amb;
bdg;1670213706.237593;[nfd.FIB];40;271;/ndn/amb-site/amb;
bdg;1670213706.237935;[nfd.FIB];60;267;/ndn/amb-site/amb;
bdg;1670213706.240547;[nfd.FIB];50;269;/ndn/amb-site/%C1.Router/cs/amb;
bdg;1670213706.240953;[nfd.FIB];40;271;/ndn/amb-site/%C1.Router/cs/amb;
bdg;1670213706.241670;[nfd.FIB];60;267;/ndn/amb-site/%C1.Router/cs/amb;
bdg;1670213706.242395;[nfd.FIB];60;269;/ndn/mdn-site/mdn;
bdg;1670213706.243389;[nfd.FIB];80;271;/ndn/mdn-site/mdn;
bdg;1670213706.244111;[nfd.FIB];50;267;/ndn/mdn-site/mdn;
bdg;1670213706.244851;[nfd.FIB];60;269;/ndn/mdn-site/%C1.Router/cs/mdn;
bdg;1670213706.245557;[nfd.FIB];80;271;/ndn/mdn-site/%C1.Router/cs/mdn;
bdg;1670213706.246600;[nfd.FIB];50;267;/ndn/mdn-site/%C1.Router/cs/mdn;
bdg;1670213706.247316;[nfd.FIB];30;269;/ndn/btu-site/btu;
bdg;1670213706.248045;[nfd.FIB];50;271;/ndn/btu-site/btu;
bdg;1670213706.249068;[nfd.FIB];20;267;/ndn/btu-site/btu;
bdg;1670213706.249766;[nfd.FIB];30;269;/ndn/btu-site/%C1.Router/cs/btu;
bdg;1670213706.250521;[nfd.FIB];50;271;/ndn/btu-site/%C1.Router/cs/btu;
bdg;1670213706.251205;[nfd.FIB];20;267;/ndn/btu-site/%C1.Router/cs/btu;
bdg;1670213706.251561;[nfd.FIB];70;269;/ndn/bna-site/bna;
bdg;1670213706.251937;[nfd.FIB];90;271;/ndn/bna-site/bna;
bdg;1670213706.252292;[nfd.FIB];60;267;/ndn/bna-site/bna;
bdg;1670213706.252709;[nfd.FIB];70;269;/ndn/bna-site/%C1.Router/cs/bna;
bdg;1670213706.253094;[nfd.FIB];90;271;/ndn/bna-site/%C1.Router/cs/bna;
bdg;1670213706.253446;[nfd.FIB];60;267;/ndn/bna-site/%C1.Router/cs/bna;
bdg;1670213706.253823;[nfd.FIB];30;269;/ndn/pgp-site/pgp;
bdg;1670213706.254177;[nfd.FIB];50;271;/ndn/pgp-site/pgp;
bdg;1670213706.254520;[nfd.FIB];20;267;/ndn/pgp-site/pgp;
bdg;1670213706.254906;[nfd.FIB];30;269;/ndn/pgp-site/%C1.Router/cs/pgp;
bdg;1670213706.255258;[nfd.FIB];50;271;/ndn/pgp-site/%C1.Router/cs/pgp;
bdg;1670213706.255604;[nfd.FIB];20;267;/ndn/pgp-site/%C1.Router/cs/pgp;
bdg;1670213706.255984;[nfd.FIB];70;269;/ndn/mbo-site/mbo;
bdg;1670213706.256399;[nfd.FIB];90;271;/ndn/mbo-site/mbo;
bdg;1670213706.256742;[nfd.FIB];60;267;/ndn/mbo-site/mbo;
bdg;1670213706.257085;[nfd.FIB];70;269;/ndn/mbo-site/%C1.Router/cs/mbo;
bdg;1670213706.257474;[nfd.FIB];90;271;/ndn/mbo-site/%C1.Router/cs/mbo;
bdg;1670213706.257822;[nfd.FIB];60;267;/ndn/mbo-site/%C1.Router/cs/mbo;
bdg;1670213706.258200;[nfd.FIB];50;269;/ndn/bpp-site/bpp;
bdg;1670213706.258548;[nfd.FIB];40;271;/ndn/bpp-site/bpp;
bdg;1670213706.258886;[nfd.FIB];50;267;/ndn/bpp-site/bpp;
bdg;1670213706.259268;[nfd.FIB];50;269;/ndn/bpp-site/%C1.Router/cs/bpp;
bdg;1670213706.259619;[nfd.FIB];40;271;/ndn/bpp-site/%C1.Router/cs/bpp;
bdg;1670213706.259958;[nfd.FIB];50;267;/ndn/bpp-site/%C1.Router/cs/bpp;
bdg;1670213706.260347;[nfd.FIB];40;269;/ndn/plg-site/plg;
bdg;1670213706.260689;[nfd.FIB];60;271;/ndn/plg-site/plg;
bdg;1670213706.261065;[nfd.FIB];30;267;/ndn/plg-site/plg;
bdg;1670213706.261415;[nfd.FIB];40;269;/ndn/plg-site/%C1.Router/cs/plg;
bdg;1670213706.261765;[nfd.FIB];60;271;/ndn/plg-site/%C1.Router/cs/plg;
bdg;1670213706.262142;[nfd.FIB];30;267;/ndn/plg-site/%C1.Router/cs/plg;
bdg;1670213706.262489;[nfd.FIB];40;269;/ndn/ptk-site/ptk;
bdg;1670213706.262826;[nfd.FIB];40;271;/ndn/ptk-site/ptk;
bdg;1670213706.263210;[nfd.FIB];30;267;/ndn/ptk-site/ptk;
bdg;1670213706.263557;[nfd.FIB];40;269;/ndn/ptk-site/%C1.Router/cs/ptk;
bdg;1670213706.263945;[nfd.FIB];40;271;/ndn/ptk-site/%C1.Router/cs/ptk;
bdg;1670213706.264296;[nfd.FIB];30;267;/ndn/ptk-site/%C1.Router/cs/ptk;
bdg;1670213807.999955;[nfd.FIB];60;269;/konten/mdn/a;
bdg;1670213808.015360;[nfd.FIB];80;271;/konten/mdn/a;
bdg;1670213808.016103;[nfd.FIB];50;267;/konten/mdn/a;
bdg;1670213808.018002;[nfd.FIB];60;269;/konten/mdn/b;
bdg;1670213808.035401;[nfd.FIB];80;271;/konten/mdn/b;
bdg;1670213808.035862;[nfd.FIB];50;267;/konten/mdn/b;
bdg;1670213808.036256;[nfd.FIB];60;269;/konten/mdn/c;
bdg;1670213808.036800;[nfd.FIB];80;271;/konten/mdn/c;
bdg;1670213808.037174;[nfd.FIB];50;267;/konten/mdn/c;
bdg;1670213809.007386;[nfd.FIB];20;269;/konten/jkt/a;
bdg;1670213809.084942;[nfd.FIB];40;271;/konten/jkt/a;
bdg;1670213809.085368;[nfd.FIB];10;267;/konten/jkt/a;
bdg;1670213809.085773;[nfd.FIB];20;269;/konten/jkt/b;
bdg;1670213809.086128;[nfd.FIB];40;271;/konten/jkt/b;
bdg;1670213809.116640;[nfd.FIB];10;267;/konten/jkt/b;
bdg;1670213809.119751;[nfd.FIB];20;269;/konten/jkt/c;
bdg;1670213809.122524;[nfd.FIB];40;271;/konten/jkt/c;
bdg;1670213809.123119;[nfd.FIB];10;267;/konten/jkt/c;
bdg;1670213810.094297;[nfd.FIB];30;269;/konten/sby/a;
bdg;1670213810.095794;[nfd.FIB];20;271;/konten/sby/a;
bdg;1670213810.130684;[nfd.FIB];40;267;/konten/sby/a;
bdg;1670213810.131120;[nfd.FIB];30;269;/konten/sby/b;
bdg;1670213810.150734;[nfd.FIB];20;271;/konten/sby/b;
bdg;1670213810.151591;[nfd.FIB];40;267;/konten/sby/b;
bdg;1670213810.155471;[nfd.FIB];30;269;/konten/sby/c;
bdg;1670213810.155850;[nfd.FIB];20;271;/konten/sby/c;
bdg;1670213810.156222;[nfd.FIB];40;267;/konten/sby/c;
bdg;1670213811.193700;[nfd.FIB];50;269;/konten/pal/a;
bdg;1670213811.208898;[nfd.FIB];40;271;/konten/pal/a;
bdg;1670213811.216219;[nfd.FIB];60;267;/konten/pal/a;
bdg;1670213811.218792;[nfd.FIB];50;269;/konten/pal/b;
bdg;1670213811.224900;[nfd.FIB];40;271;/konten/pal/b;
bdg;1670213811.226526;[nfd.FIB];60;267;/konten/pal/b;
bdg;1670213811.245609;[nfd.FIB];50;269;/konten/pal/c;
bdg;1670213811.247252;[nfd.FIB];40;271;/konten/pal/c;
bdg;1670213811.249200;[nfd.FIB];60;267;/konten/pal/c;
cbn;1670213641.565212;[nfd.FIB];0;1;/localhost/nfd;
cbn;1670213641.761104;[nfd.FIB];0;259;/localhost/nfd/rib;
cbn;1670213661.632557;[nfd.FIB];0;272;/localhop/ndn/nlsr/sync/v=10;
cbn;1670213661.636195;[nfd.FIB];0;272;/localhop/ndn/nlsr/LSA;
cbn;1670213661.638791;[nfd.FIB];0;272;/ndn/cbn-site/%C1.Router/cs/cbn/nlsr/INFO;
cbn;1670213661.639536;[nfd.FIB];0;272;/ndn/cbn-site/%C1.Router/cs/cbn/nlsr;
cbn;1670213661.640101;[nfd.FIB];0;272;/localhost/nlsr;
cbn;1670213661.640601;[nfd.FIB];0;272;/ndn/cbn-site/%C1.Router/cs/cbn/nlsr/KEY;
cbn;1670213661.641066;[nfd.FIB];0;272;/ndn/cbn-site/%C1.Router/cs/cbn/KEY;
cbn;1670213661.641550;[nfd.FIB];0;272;/ndn/cbn-site/%C1.Operator;
cbn;1670213661.641999;[nfd.FIB];0;272;/ndn/cbn-site/KEY;
cbn;1670213661.642483;[nfd.FIB];10;266;/ndn/bdg-site/%C1.Router/cs/bdg;
cbn;1670213661.642932;[nfd.FIB];10;266;/localhop/ndn/nlsr/LSA;
cbn;1670213661.643277;[nfd.FIB];10;271;/ndn/smg-site/%C1.Router/cs/smg;
cbn;1670213661.643656;[nfd.FIB];10;271;/localhop/ndn/nlsr/LSA;
cbn;1670213661.644000;[nfd.FIB];10;268;/ndn/jkt-site/%C1.Router/cs/jkt;
cbn;1670213661.644377;[nfd.FIB];10;268;/localhop/ndn/nlsr/LSA;
cbn;1670213663.663014;[nfd.FIB];10;266;/localhop/ndn/nlsr/sync/v=10;
cbn;1670213665.707664;[nfd.FIB];10;268;/localhop/ndn/nlsr/sync/v=10;
cbn;1670213687.398466;[nfd.FIB];10;271;/localhop/ndn/nlsr/sync/v=10;
cbn;1670213706.016503;[nfd.FIB];30;266;/ndn/smg-site/smg;
cbn;1670213706.027425;[nfd.FIB];40;268;/ndn/smg-site/smg;
cbn;1670213706.033592;[nfd.FIB];10;271;/ndn/smg-site/smg;
cbn;1670213706.036048;[nfd.FIB];40;266;/ndn/mlg-site/mlg;
cbn;1670213706.036912;[nfd.FIB];50;268;/ndn/mlg-site/mlg;
cbn;1670213706.039105;[nfd.FIB];30;271;/ndn/mlg-site/mlg;
cbn;1670213706.039820;[nfd.FIB];40;266;/ndn/mlg-site/%C1.Router/cs/mlg;
cbn;1670213706.056203;[nfd.FIB];50;268;/ndn/mlg-site/%C1.Router/cs/mlg;
cbn;1670213706.159096;[nfd.FIB];30;271;/ndn/mlg-site/%C1.Router/cs/mlg;
cbn;1670213706.159563;[nfd.FIB];30;266;/ndn/sby-site/sby;
cbn;1670213706.159939;[nfd.FIB];40;268;/ndn/sby-site/sby;
cbn;1670213706.160341;[nfd.FIB];20;271;/ndn/sby-site/sby;
cbn;1670213706.160708;[nfd.FIB];30;266;/ndn/sby-site/%C1.Router/cs/sby;
cbn;1670213706.161070;[nfd.FIB];40;268;/ndn/sby-site/%C1.Router/cs/sby;
cbn;1670213706.161631;[nfd.FIB];20;271;/ndn/sby-site/%C1.Router/cs/sby;
cbn;1670213706.162499;[nfd.FIB];40;266;/ndn/bjm-site/bjm;
cbn;1670213706.163918;[nfd.FIB];40;268;/ndn/bjm-site/bjm;
cbn;1670213706.164532;[nfd.FIB];30;271;/ndn/bjm-site/bjm;
cbn;1670213706.165721;[nfd.FIB];40;266;/ndn/bjm-site/%C1.Router/cs/bjm;
cbn;1670213706.167010;[nfd.FIB];40;268;/ndn/bjm-site/%C1.Router/cs/bjm;
cbn;1670213706.168206;[nfd.FIB];30;271;/ndn/bjm-site/%C1.Router/cs/bjm;
cbn;1670213706.169030;[nfd.FIB];40;266;/ndn/mks-site/mks;
cbn;1670213706.169402;[nfd.FIB];50;268;/ndn/mks-site/mks;
cbn;1670213706.169786;[nfd.FIB];30;271;/ndn/mks-site/mks;
cbn;1670213706.170155;[nfd.FIB];40;266;/ndn/mks-site/%C1.Router/cs/mks;
cbn;1670213706.170515;[nfd.FIB];50;268;/ndn/mks-site/%C1.Router/cs/mks;
cbn;1670213706.170897;[nfd.FIB];30;271;/ndn/mks-site/%C1.Router/cs/mks;
cbn;1670213706.171254;[nfd.FIB];10;266;/ndn/bdg-site/bdg;
cbn;1670213706.171604;[nfd.FIB];20;268;/ndn/bdg-site/bdg;
cbn;1670213706.171995;[nfd.FIB];30;271;/ndn/bdg-site/bdg;
cbn;1670213706.172686;[nfd.FIB];50;266;/ndn/amb-site/amb;
cbn;1670213706.174308;[nfd.FIB];60;268;/ndn/amb-site/amb;
cbn;1670213706.176347;[nfd.FIB];40;271;/ndn/amb-site/amb;
cbn;1670213706.177595;[nfd.FIB];50;266;/ndn/amb-site/%C1.Router/cs/amb;
cbn;1670213706.178002;[nfd.FIB];60;268;/ndn/amb-site/%C1.Router/cs/amb;
cbn;1670213706.178364;[nfd.FIB];40;271;/ndn/amb-site/%C1.Router/cs/amb;
cbn;1670213706.178720;[nfd.FIB];60;266;/ndn/mdn-site/mdn;
cbn;1670213706.179106;[nfd.FIB];50;268;/ndn/mdn-site/mdn;
cbn;1670213706.179456;[nfd.FIB];80;271;/ndn/mdn-site/mdn;
cbn;1670213706.179846;[nfd.FIB];60;266;/ndn/mdn-site/%C1.Router/cs/mdn;
cbn;1670213706.180212;[nfd.FIB];50;268;/ndn/mdn-site/%C1.Router/cs/mdn;
cbn;1670213706.181858;[nfd.FIB];80;271;/ndn/mdn-site/%C1.Router/cs/mdn;
cbn;1670213706.183914;[nfd.FIB];30;266;/ndn/pgp-site/pgp;
cbn;1670213706.184292;[nfd.FIB];20;268;/ndn/pgp-site/pgp;
cbn;1670213706.184712;[nfd.FIB];50;271;/ndn/pgp-site/pgp;
cbn;1670213706.185076;[nfd.FIB];30;266;/ndn/pgp-site/%C1.Router/cs/pgp;
cbn;1670213706.185437;[nfd.FIB];20;268;/ndn/pgp-site/%C1.Router/cs/pgp;
cbn;1670213706.185835;[nfd.FIB];50;271;/ndn/pgp-site/%C1.Router/cs/pgp;
cbn;1670213706.186229;[nfd.FIB];20;266;/ndn/jkt-site/jkt;
